TrackId,InvoiceId,CustomerId,InvoiceDate,Total,FullName,Address,City,State,Country,PostalCode,Email
89,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
98,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
107,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
116,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
125,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
134,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
143,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
152,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
161,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
170,215,42,2011-07-30 00:00:00,13.86,Wyatt Girard,"9, Place Louis Barthou",Bordeaux,,France,33000,wyatt.girard@yahoo.fr
184,216,56,2011-08-07 00:00:00,0.99,Diego Guti�rrez,307 Macacha G�emes,Buenos Aires,,Argentina,1106,diego.gutierrez@yahoo.ar
185,217,57,2011-08-20 00:00:00,1.98,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
186,217,57,2011-08-20 00:00:00,1.98,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
188,218,59,2011-08-20 00:00:00,1.98,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
190,218,59,2011-08-20 00:00:00,1.98,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
192,219,2,2011-08-21 00:00:00,3.96,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
194,219,2,2011-08-21 00:00:00,3.96,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
196,219,2,2011-08-21 00:00:00,3.96,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
198,219,2,2011-08-21 00:00:00,3.96,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
202,220,6,2011-08-22 00:00:00,5.94,Helena Hol�,Rilsk� 3174/6,Prague,,Czech Republic,14300,hholy@gmail.com
206,220,6,2011-08-22 00:00:00,5.94,Helena Hol�,Rilsk� 3174/6,Prague,,Czech Republic,14300,hholy@gmail.com
210,220,6,2011-08-22 00:00:00,5.94,Helena Hol�,Rilsk� 3174/6,Prague,,Czech Republic,14300,hholy@gmail.com
214,220,6,2011-08-22 00:00:00,5.94,Helena Hol�,Rilsk� 3174/6,Prague,,Czech Republic,14300,hholy@gmail.com
218,220,6,2011-08-22 00:00:00,5.94,Helena Hol�,Rilsk� 3174/6,Prague,,Czech Republic,14300,hholy@gmail.com
222,220,6,2011-08-22 00:00:00,5.94,Helena Hol�,Rilsk� 3174/6,Prague,,Czech Republic,14300,hholy@gmail.com
228,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
234,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
240,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
246,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
252,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
258,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
264,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
270,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
276,221,12,2011-08-25 00:00:00,8.91,Roberto Almeida,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,roberto.almeida@riotur.gov.br
285,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
294,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
303,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
312,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
321,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
330,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
339,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
357,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
366,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
375,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
384,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
393,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
402,222,21,2011-08-30 00:00:00,13.86,Kathy Chase,801 W 4th Street,Reno,NV,USA,89503,kachase@hotmail.com
416,223,35,2011-09-07 00:00:00,0.99,Madalena Sampaio,"Rua dos Campe�es Europeus de Viena, 4350",Porto,,Portugal,,masampaio@sapo.pt
417,224,36,2011-09-20 00:00:00,1.98,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
418,224,36,2011-09-20 00:00:00,1.98,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
420,225,38,2011-09-20 00:00:00,1.98,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
422,225,38,2011-09-20 00:00:00,1.98,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
424,226,40,2011-09-21 00:00:00,3.96,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
426,226,40,2011-09-21 00:00:00,3.96,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
428,226,40,2011-09-21 00:00:00,3.96,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
430,226,40,2011-09-21 00:00:00,3.96,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
434,227,44,2011-09-22 00:00:00,5.94,Terhi H�m�l�inen,Porthaninkatu 9,Helsinki,,Finland,00530,terhi.hamalainen@apple.fi
438,227,44,2011-09-22 00:00:00,5.94,Terhi H�m�l�inen,Porthaninkatu 9,Helsinki,,Finland,00530,terhi.hamalainen@apple.fi
442,227,44,2011-09-22 00:00:00,5.94,Terhi H�m�l�inen,Porthaninkatu 9,Helsinki,,Finland,00530,terhi.hamalainen@apple.fi
446,227,44,2011-09-22 00:00:00,5.94,Terhi H�m�l�inen,Porthaninkatu 9,Helsinki,,Finland,00530,terhi.hamalainen@apple.fi
450,227,44,2011-09-22 00:00:00,5.94,Terhi H�m�l�inen,Porthaninkatu 9,Helsinki,,Finland,00530,terhi.hamalainen@apple.fi
454,227,44,2011-09-22 00:00:00,5.94,Terhi H�m�l�inen,Porthaninkatu 9,Helsinki,,Finland,00530,terhi.hamalainen@apple.fi
460,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
466,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
472,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
478,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
484,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
490,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
496,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
502,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
508,228,50,2011-09-25 00:00:00,8.91,Enrique Mu�oz,C/ San Bernardo 85,Madrid,,Spain,28015,enrique_munoz@yahoo.es
517,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
526,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
535,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
544,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
553,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
562,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
571,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
580,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
589,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
598,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
607,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
616,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
625,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
634,229,59,2011-09-30 00:00:00,13.86,Puja Srivastava,"3,Raj Bhavan Road",Bangalore,,India,560001,puja_srivastava@yahoo.in
648,230,14,2011-10-08 00:00:00,0.99,Mark Philips,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,mphilips12@shaw.ca
649,231,15,2011-10-21 00:00:00,1.98,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
650,231,15,2011-10-21 00:00:00,1.98,Jennifer Peterson,700 W Pender Street,Vancouver,BC,Canada,V6C 1G8,jenniferp@rogers.ca
652,232,17,2011-10-21 00:00:00,1.98,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
654,232,17,2011-10-21 00:00:00,1.98,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
656,233,19,2011-10-22 00:00:00,3.96,Tim Goyer,1 Infinite Loop,Cupertino,CA,USA,95014,tgoyer@apple.com
658,233,19,2011-10-22 00:00:00,3.96,Tim Goyer,1 Infinite Loop,Cupertino,CA,USA,95014,tgoyer@apple.com
660,233,19,2011-10-22 00:00:00,3.96,Tim Goyer,1 Infinite Loop,Cupertino,CA,USA,95014,tgoyer@apple.com
662,233,19,2011-10-22 00:00:00,3.96,Tim Goyer,1 Infinite Loop,Cupertino,CA,USA,95014,tgoyer@apple.com
666,234,23,2011-10-23 00:00:00,5.94,John Gordon,69 Salem Street,Boston,MA,USA,2113,johngordon22@yahoo.com
670,234,23,2011-10-23 00:00:00,5.94,John Gordon,69 Salem Street,Boston,MA,USA,2113,johngordon22@yahoo.com
674,234,23,2011-10-23 00:00:00,5.94,John Gordon,69 Salem Street,Boston,MA,USA,2113,johngordon22@yahoo.com
678,234,23,2011-10-23 00:00:00,5.94,John Gordon,69 Salem Street,Boston,MA,USA,2113,johngordon22@yahoo.com
682,234,23,2011-10-23 00:00:00,5.94,John Gordon,69 Salem Street,Boston,MA,USA,2113,johngordon22@yahoo.com
686,234,23,2011-10-23 00:00:00,5.94,John Gordon,69 Salem Street,Boston,MA,USA,2113,johngordon22@yahoo.com
692,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
698,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
704,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
710,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
716,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
722,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
728,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
734,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
740,235,29,2011-10-26 00:00:00,8.91,Robert Brown,796 Dundas Street West,Toronto,ON,Canada,M6J 1V1,robbrown@shaw.ca
749,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
758,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
767,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
776,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
785,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
794,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
803,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
812,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
821,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
830,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
839,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
848,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
857,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
866,236,38,2011-10-31 00:00:00,13.86,Niklas Schr�der,Barbarossastra�e 19,Berlin,,Germany,10779,nschroder@surfeu.de
880,237,52,2011-11-08 00:00:00,0.99,Emma Jones,202 Hoxton Street,London,,United Kingdom,N1 5LH,emma_jones@hotmail.com
881,238,53,2011-11-21 00:00:00,1.98,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
882,238,53,2011-11-21 00:00:00,1.98,Phil Hughes,113 Lupus St,London,,United Kingdom,SW1V 3EN,phil.hughes@gmail.com
884,239,55,2011-11-21 00:00:00,1.98,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
886,239,55,2011-11-21 00:00:00,1.98,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
888,240,57,2011-11-22 00:00:00,3.96,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
890,240,57,2011-11-22 00:00:00,3.96,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
892,240,57,2011-11-22 00:00:00,3.96,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
894,240,57,2011-11-22 00:00:00,3.96,Luis Rojas,"Calle Lira, 198",Santiago,,Chile,,luisrojas@yahoo.cl
898,241,2,2011-11-23 00:00:00,5.94,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
902,241,2,2011-11-23 00:00:00,5.94,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
906,241,2,2011-11-23 00:00:00,5.94,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
910,241,2,2011-11-23 00:00:00,5.94,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
914,241,2,2011-11-23 00:00:00,5.94,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
918,241,2,2011-11-23 00:00:00,5.94,Leonie K�hler,Theodor-Heuss-Stra�e 34,Stuttgart,,Germany,70174,leonekohler@surfeu.de
924,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
930,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
936,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
942,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
948,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
954,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
960,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
966,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
972,242,8,2011-11-26 00:00:00,8.91,Daan Peeters,Gr�trystraat 63,Brussels,,Belgium,1000,daan_peeters@apple.be
981,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
990,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
999,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1008,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1017,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1026,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1035,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1044,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1053,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1062,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1071,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1080,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1089,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1098,243,17,2011-12-01 00:00:00,13.86,Jack Smith,1 Microsoft Way,Redmond,WA,USA,98052-8300,jacksmith@microsoft.com
1112,244,31,2011-12-09 00:00:00,0.99,Martha Silk,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,marthasilk@gmail.com
1113,245,32,2011-12-22 00:00:00,1.98,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
1114,245,32,2011-12-22 00:00:00,1.98,Aaron Mitchell,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,aaronmitchell@yahoo.ca
1116,246,34,2011-12-22 00:00:00,1.98,Jo�o Fernandes,Rua da Assun��o 53,Lisbon,,Portugal,,jfernandes@yahoo.pt
1118,246,34,2011-12-22 00:00:00,1.98,Jo�o Fernandes,Rua da Assun��o 53,Lisbon,,Portugal,,jfernandes@yahoo.pt
1120,247,36,2011-12-23 00:00:00,3.96,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
1122,247,36,2011-12-23 00:00:00,3.96,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
1124,247,36,2011-12-23 00:00:00,3.96,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
1126,247,36,2011-12-23 00:00:00,3.96,Hannah Schneider,Tauentzienstra�e 8,Berlin,,Germany,10789,hannah.schneider@yahoo.de
1130,248,40,2011-12-24 00:00:00,5.94,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
1134,248,40,2011-12-24 00:00:00,5.94,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
1138,248,40,2011-12-24 00:00:00,5.94,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
1142,248,40,2011-12-24 00:00:00,5.94,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
1146,248,40,2011-12-24 00:00:00,5.94,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
1150,248,40,2011-12-24 00:00:00,5.94,Dominique Lefebvre,"8, Rue Hanovre",Paris,,France,75002,dominiquelefebvre@gmail.com
1156,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1162,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1168,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1174,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1180,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1186,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1192,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1198,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1204,249,46,2011-12-27 00:00:00,8.91,Hugh O'Reilly,3 Chatham Street,Dublin,Dublin,Ireland,,hughoreilly@apple.ie
1213,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
1222,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
1231,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
1240,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
1249,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
1258,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
1267,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
1276,250,55,2012-01-01 00:00:00,13.86,Mark Taylor,421 Bourke Street,Sidney,NSW,Australia,2010,mark.taylor@yahoo.au
